0	0	0	0	0.298142397	0	0	0.065372045	0.251976315	0	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0.05143445	0	0.042333376	0	0	0.11785113	0	0	0	0	0	0	0.025794108	0.105409255	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40824829	0	0	0.054717566	0	0	0
0	0.707106781	0	0	0.316227766	0.707106781	0	0	0	0	0	0	0	0.188982237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.707106781	0	0	0	0	0	0	0
1	0	1	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.447213595	0	0	0	0	0	0	0	0	0	0.333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353553391	0	0	0	0	0	0	0	0	0	0
0	0	0	0.11785113	0	0	0	0.069337525	0.133630621	0.106600358	0	0.133630621	0	0.377964473	0	0	0	0	0	0	0	0	0.204124145	0.163663418	0	0.134703977	0	0	0	0.111803399	0	0	0.40824829	0	0	0.164152697	0.111803399	0.204124145	0
0	0	0	0	0	0	0	0	0	0	0	0.377964473	0	0	0	0	0	0	0	0	0	0	0	0.15430335	0	0.127000127	0	0	0	0	0	0	0	0	0	0.077382323	0	0	0
0	0	0	0.19245009	0	0	0	0.113227703	0.21821789	0.348155312	0	0	0	0	0	0	0	0	0	0	0.204124145	0	0	0.178174161	0	0.146647115	0.298142397	0	0	0	0.43643578	0	0	0	0	0.134030115	0.182574186	0.666666667	0
0	0	0	0.15430335	0	0	0	0	0.174963553	0.232621053	0.15430335	0.116642369	0.15430335	0.08247861	0.05143445	0	0	0	0	0	0.163663418	0.15430335	0.178174161	0	0	0.293948176	0.199204768	0	0.109108945	0.048795004	0.058321184	0	0.089087081	0	0.089087081	0.131343869	0.146385011	0.178174161	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.169333503	0	0	0	0.12453387	0.24000768	0.229751874	0	0.192006144	0.127000127	0.169711058	0.042333376	0	0	0	0	0	0.134703977	0.127000127	0.146647115	0.293948176	0	0	0.131165167	0	0.044901326	0.200804832	0.096003072	0	0.073323558	0	0.073323558	0.226033992	0.240965799	0.073323558	0
0	0	0	0.25819889	0	0	0	0.101273937	0.195180015	0.233549683	0	0.195180015	0.25819889	0.138013112	0	0	0	0	0	0	0	0	0.298142397	0.199204768	0	0.131165167	0	0	0.182574186	0	0.390360029	0	0	0	0.447213595	0.13986021	0.244948974	0.298142397	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.11785113	0.158113883	0	0	0.069337525	0.133630621	0.213200716	0	0.267261242	0	0.094491118	0.11785113	0	0	0	0	0.353553391	0	0	0	0.109108945	0	0.044901326	0.182574186	0	0	0	0.133630621	0	0	0	0	0.054717566	0.223606798	0	0
0	0	0	0.210818511	0	0	0	0.062017367	0.239045722	0	0	0.239045722	0	0	0	0	0	0	0	0	0.111803399	0	0	0.048795004	0	0.200804832	0	0	0	0	0.119522861	0	0.182574186	0	0	0.122352196	0	0	0
0	0	0	0.251976315	0	0	0	0.148249863	0.142857143	0.227921153	0	0.142857143	0	0.101015254	0	0	0	0	0	0	0	0	0.43643578	0.058321184	0	0.096003072	0.390360029	0	0.133630621	0.119522861	0	0	0	0	0	0.116991076	0.239045722	0.43643578	0
0	1	0	0	0.447213595	1	0	0	0	0	0	0	0	0	0	0	0.707106781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.19245009	0	0	0	0.113227703	0.21821789	0	0	0.21821789	0	0	0	0.40824829	0	0	0	0	0.40824829	0	0	0.089087081	0	0.073323558	0	0	0	0.182574186	0	0	0	0	0	0.08935341	0.182574186	0.333333333	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0.15430335	0	0	0	0	0	0	0	0	0	0.089087081	0	0.073323558	0.447213595	0	0	0	0	0	0	0	0	0.044676705	0	0	0
0	0	0	0.103176431	0	0	0.077382323	0.091055533	0.146238845	0.233316483	0	0.175486614	0.077382323	0.082725183	0.025794108	0.054717566	0	0	0	0	0.164152697	0.077382323	0.134030115	0.131343869	0	0.226033992	0.13986021	0	0.054717566	0.122352196	0.116991076	0	0.08935341	0	0.044676705	0	0.122352196	0.08935341	0
0	0	0	0.210818511	0	0	0.316227766	0.248069469	0.358568583	0.286038777	0	0.358568583	0	0.169030851	0.105409255	0	0	0	0	0	0.111803399	0	0.182574186	0.146385011	0	0.240965799	0.244948974	0	0.223606798	0	0.239045722	0	0.182574186	0	0	0.122352196	0	0.365148372	0
0	0	0	0.19245009	0	0	0	0.113227703	0.21821789	0.174077656	0	0	0	0	0	0	0	0	0	0	0.204124145	0	0.666666667	0.178174161	0	0.073323558	0.298142397	0	0	0	0.43643578	0	0.333333333	0	0	0.08935341	0.365148372	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
