0.367879441	0.367879441	0.367879441	0.006737947	0.049787068	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0	0.000553084	0.006737947	0.22313016	0.22313016	0.367879441	0.367879441	0.367879441	0.011108997	0.367879441	0.135335283	1.25015E-09	0.367879441	5.67569E-14	0.000911882	0.367879441	0.011108997	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	8.98583E-37	0.004086771	0.135335283	0.367879441
0.000553084	0.000553084	0.000553084	1.01301E-05	7.48518E-05	0.000553084	0.000553084	1.523E-08	2.75364E-05	1.01301E-05	0.000553084	7.48518E-05	0.000553084	0	1.01301E-05	0.000335463	0.000911882	0.000553084	0.000553084	0.000553084	0.000911882	0.000553084	0.000203468	5.10909E-12	0.000553084	4.65889E-15	3.72665E-06	0.000553084	4.53999E-05	6.14421E-06	7.48518E-05	0.000553084	0.000203468	0.000335463	0.000553084	2.71348E-38	4.53999E-05	0.000203468	0.000553084
0.006737947	0.006737947	0.006737947	0.00012341	0.006737947	0.006737947	0.006737947	6.8256E-08	0.002478752	4.53999E-05	0.006737947	0.000335463	0.006737947	1.01301E-05	0	0.004086771	0.004086771	0.006737947	0.006737947	0.018315639	0.000203468	0.006737947	0.002478752	2.28973E-11	0.006737947	1.03954E-15	6.14421E-06	0.006737947	0.000553084	7.48518E-05	0.000335463	0.006737947	0.002478752	0.004086771	0.002478752	1.64581E-38	0.000203468	0.002478752	0.006737947
0.22313016	0.22313016	0.22313016	0.004086771	0.030197383	0.22313016	0.22313016	8.31529E-07	0.011108997	0.001503439	0.22313016	0.011108997	0.22313016	0.000335463	0.004086771	0	0.135335283	0.22313016	0.22313016	0.22313016	0.006737947	0.22313016	0.082084999	2.78947E-10	0.22313016	1.26642E-14	0.000203468	0.22313016	0.006737947	0.002478752	0.011108997	0.22313016	0.22313016	0.135335283	0.082084999	5.45018E-37	0.002478752	0.082084999	0.22313016
0.22313016	0.60653066	0.22313016	0.004086771	0.082084999	0.60653066	0.22313016	8.31529E-07	0.011108997	0.001503439	0.22313016	0.011108997	0.22313016	0.000911882	0.004086771	0.135335283	0	0.22313016	0.22313016	0.22313016	0.006737947	0.22313016	0.082084999	2.78947E-10	0.22313016	1.26642E-14	0.000203468	0.22313016	0.006737947	0.002478752	0.011108997	0.60653066	0.082084999	0.135335283	0.082084999	2.00501E-37	0.002478752	0.082084999	0.22313016
1	0.367879441	1	0.018315639	0.049787068	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0.367879441	0.000553084	0.006737947	0.22313016	0.22313016	0	1	0.367879441	0.011108997	0.367879441	0.135335283	4.59906E-10	0.367879441	2.08797E-14	0.000335463	0.367879441	0.011108997	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	3.3057E-37	0.004086771	0.135335283	0.367879441
1	0.367879441	1	0.018315639	0.049787068	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0.367879441	0.000553084	0.006737947	0.22313016	0.22313016	1	0	0.367879441	0.011108997	0.367879441	0.135335283	4.59906E-10	0.367879441	2.08797E-14	0.000335463	0.367879441	0.011108997	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	3.3057E-37	0.004086771	0.135335283	0.367879441
0.367879441	0.367879441	0.367879441	0.006737947	0.135335283	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0.367879441	0.000553084	0.018315639	0.22313016	0.22313016	0.367879441	0.367879441	0	0.011108997	0.367879441	0.135335283	4.59906E-10	0.367879441	2.08797E-14	0.000335463	0.367879441	0.030197383	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	3.3057E-37	0.004086771	0.135335283	0.367879441
0.011108997	0.011108997	0.011108997	0.000553084	0.001503439	0.011108997	0.011108997	1.12535E-07	0.001503439	0.000203468	0.011108997	0.001503439	0.011108997	0.000911882	0.000203468	0.006737947	0.006737947	0.011108997	0.011108997	0.011108997	0	0.011108997	0.011108997	2.78947E-10	0.011108997	1.26642E-14	1.01301E-05	0.011108997	0.000335463	0.000335463	0.000553084	0.011108997	0.030197383	0.006737947	0.004086771	4.02717E-36	0.000335463	0.011108997	0.011108997
0.367879441	0.367879441	0.367879441	0.006737947	0.049787068	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.049787068	0.367879441	0.000553084	0.006737947	0.22313016	0.22313016	0.367879441	0.367879441	0.367879441	0.011108997	0	0.135335283	1.25015E-09	0.367879441	5.67569E-14	0.000335463	0.367879441	0.011108997	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	8.98583E-37	0.004086771	0.135335283	0.367879441
0.135335283	0.135335283	0.135335283	0.006737947	0.018315639	0.135335283	0.135335283	1.37096E-06	0.018315639	0.006737947	0.135335283	0.006737947	0.135335283	0.000203468	0.002478752	0.082084999	0.082084999	0.135335283	0.135335283	0.135335283	0.011108997	0.135335283	0	1.25015E-09	0.135335283	5.67569E-14	0.000911882	0.135335283	0.004086771	0.001503439	0.049787068	0.135335283	0.049787068	0.082084999	0.049787068	2.4426E-36	0.004086771	0.367879441	0.135335283
4.59906E-10	4.59906E-10	4.59906E-10	1.6919E-10	6.22414E-11	4.59906E-10	4.59906E-10	1.71391E-15	4.59906E-10	4.59906E-10	1.25015E-09	1.6919E-10	1.25015E-09	5.10909E-12	2.28973E-11	2.78947E-10	2.78947E-10	4.59906E-10	4.59906E-10	4.59906E-10	2.78947E-10	1.25015E-09	1.25015E-09	0	4.59906E-10	8.53305E-17	6.22414E-11	4.59906E-10	1.02619E-10	1.38879E-11	6.22414E-11	4.59906E-10	4.59906E-10	2.78947E-10	4.59906E-10	2.47438E-41	1.02619E-10	1.25015E-09	4.59906E-10
0.367879441	0.367879441	0.367879441	0.006737947	0.049787068	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0.367879441	0.000553084	0.006737947	0.22313016	0.22313016	0.367879441	0.367879441	0.367879441	0.011108997	0.367879441	0.135335283	4.59906E-10	0	2.08797E-14	0.000335463	0.367879441	0.011108997	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	3.3057E-37	0.004086771	0.135335283	0.367879441
2.08797E-14	2.08797E-14	2.08797E-14	2.08797E-14	2.82576E-15	2.08797E-14	2.08797E-14	1.15482E-17	1.54281E-13	5.67569E-14	2.08797E-14	5.67569E-14	5.67569E-14	4.65889E-15	1.03954E-15	1.26642E-14	1.26642E-14	2.08797E-14	2.08797E-14	2.08797E-14	1.26642E-14	5.67569E-14	5.67569E-14	8.53305E-17	2.08797E-14	0	1.03954E-15	2.08797E-14	1.71391E-15	3.44248E-14	7.6812E-15	2.08797E-14	2.08797E-14	1.26642E-14	2.08797E-14	1.82833E-40	9.35762E-14	2.08797E-14	2.08797E-14
0.000335463	0.000335463	0.000335463	0.00012341	4.53999E-05	0.000335463	0.000335463	9.23745E-09	0.00012341	4.53999E-05	0.000335463	0.00012341	0.000911882	3.72665E-06	6.14421E-06	0.000203468	0.000203468	0.000335463	0.000335463	0.000335463	1.01301E-05	0.000335463	0.000911882	6.22414E-11	0.000335463	1.03954E-15	0	0.000335463	7.48518E-05	3.72665E-06	0.000911882	0.000335463	0.00012341	0.000203468	0.002478752	3.3057E-37	7.48518E-05	0.000911882	0.000335463
0.367879441	0.367879441	0.367879441	0.006737947	0.049787068	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0.367879441	0.000553084	0.006737947	0.22313016	0.22313016	0.367879441	0.367879441	0.367879441	0.011108997	0.367879441	0.135335283	4.59906E-10	0.367879441	2.08797E-14	0.000335463	0	0.011108997	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	3.3057E-37	0.004086771	0.135335283	0.367879441
0.011108997	0.011108997	0.011108997	0.000553084	0.004086771	0.011108997	0.011108997	1.12535E-07	0.001503439	0.000553084	0.011108997	0.004086771	0.011108997	4.53999E-05	0.000553084	0.006737947	0.006737947	0.011108997	0.011108997	0.030197383	0.000335463	0.011108997	0.004086771	1.02619E-10	0.011108997	1.71391E-15	7.48518E-05	0.011108997	0	0.00012341	0.001503439	0.011108997	0.004086771	0.006737947	0.004086771	7.37602E-38	0.000911882	0.004086771	0.011108997
0.004086771	0.004086771	0.004086771	0.000553084	0.000553084	0.004086771	0.004086771	4.13994E-08	0.001503439	2.75364E-05	0.004086771	0.001503439	0.004086771	6.14421E-06	7.48518E-05	0.002478752	0.002478752	0.004086771	0.004086771	0.004086771	0.000335463	0.004086771	0.001503439	1.38879E-11	0.004086771	3.44248E-14	3.72665E-06	0.004086771	0.00012341	0	0.000553084	0.004086771	0.004086771	0.002478752	0.001503439	5.45018E-37	4.53999E-05	0.001503439	0.004086771
0.018315639	0.018315639	0.018315639	0.002478752	0.002478752	0.018315639	0.018315639	5.04348E-07	0.002478752	0.000911882	0.018315639	0.002478752	0.018315639	7.48518E-05	0.000335463	0.011108997	0.011108997	0.018315639	0.018315639	0.018315639	0.000553084	0.018315639	0.049787068	6.22414E-11	0.018315639	7.6812E-15	0.000911882	0.018315639	0.001503439	0.000553084	0	0.018315639	0.006737947	0.011108997	0.006737947	8.98583E-37	0.001503439	0.049787068	0.018315639
0.367879441	1	0.367879441	0.006737947	0.135335283	1	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0.367879441	0.000553084	0.006737947	0.22313016	0.60653066	0.367879441	0.367879441	0.367879441	0.011108997	0.367879441	0.135335283	4.59906E-10	0.367879441	2.08797E-14	0.000335463	0.367879441	0.011108997	0.004086771	0.018315639	0	0.135335283	0.22313016	0.135335283	3.3057E-37	0.004086771	0.135335283	0.367879441
0.135335283	0.135335283	0.135335283	0.006737947	0.018315639	0.135335283	0.135335283	1.37096E-06	0.018315639	0.000911882	0.135335283	0.018315639	0.135335283	0.000203468	0.002478752	0.22313016	0.082084999	0.135335283	0.135335283	0.135335283	0.030197383	0.135335283	0.049787068	4.59906E-10	0.135335283	2.08797E-14	0.00012341	0.135335283	0.004086771	0.004086771	0.006737947	0.135335283	0	0.082084999	0.049787068	8.98583E-37	0.004086771	0.135335283	0.135335283
0.22313016	0.22313016	0.22313016	0.004086771	0.030197383	0.22313016	0.22313016	8.31529E-07	0.011108997	0.001503439	0.22313016	0.011108997	0.22313016	0.000335463	0.004086771	0.135335283	0.135335283	0.22313016	0.22313016	0.22313016	0.006737947	0.22313016	0.082084999	2.78947E-10	0.22313016	1.26642E-14	0.000203468	0.22313016	0.006737947	0.002478752	0.011108997	0.22313016	0.082084999	0	0.082084999	2.00501E-37	0.002478752	0.082084999	0.22313016
0.135335283	0.135335283	0.135335283	0.002478752	0.018315639	0.135335283	0.135335283	5.04348E-07	0.006737947	0.000911882	0.135335283	0.006737947	0.135335283	0.000553084	0.002478752	0.082084999	0.082084999	0.135335283	0.135335283	0.135335283	0.004086771	0.135335283	0.049787068	4.59906E-10	0.135335283	2.08797E-14	0.002478752	0.135335283	0.004086771	0.001503439	0.006737947	0.135335283	0.049787068	0.082084999	0	3.3057E-37	0.001503439	0.049787068	0.135335283
3.3057E-37	3.3057E-37	3.3057E-37	3.3057E-37	4.47378E-38	3.3057E-37	8.98583E-37	4.96992E-40	2.4426E-36	4.90609E-35	3.3057E-37	6.63968E-36	8.98583E-37	2.71348E-38	1.64581E-38	5.45018E-37	2.00501E-37	3.3057E-37	3.3057E-37	3.3057E-37	4.02717E-36	8.98583E-37	2.4426E-36	2.47438E-41	3.3057E-37	1.82833E-40	3.3057E-37	3.3057E-37	7.37602E-38	5.45018E-37	8.98583E-37	3.3057E-37	8.98583E-37	2.00501E-37	3.3057E-37	0	5.45018E-37	8.98583E-37	3.3057E-37
0.004086771	0.004086771	0.004086771	0.000553084	0.000553084	0.004086771	0.011108997	8.31529E-07	0.004086771	0.000553084	0.004086771	0.004086771	0.004086771	4.53999E-05	0.000203468	0.002478752	0.002478752	0.004086771	0.004086771	0.004086771	0.000335463	0.004086771	0.004086771	1.02619E-10	0.004086771	9.35762E-14	7.48518E-05	0.004086771	0.000911882	4.53999E-05	0.001503439	0.004086771	0.004086771	0.002478752	0.001503439	5.45018E-37	0	0.011108997	0.004086771
0.135335283	0.135335283	0.135335283	0.006737947	0.018315639	0.135335283	0.135335283	1.37096E-06	0.018315639	0.002478752	0.135335283	0.006737947	0.135335283	0.000203468	0.002478752	0.082084999	0.082084999	0.135335283	0.135335283	0.135335283	0.011108997	0.135335283	0.367879441	1.25015E-09	0.135335283	2.08797E-14	0.000911882	0.135335283	0.004086771	0.001503439	0.049787068	0.135335283	0.135335283	0.082084999	0.049787068	8.98583E-37	0.011108997	0	0.135335283
0.367879441	0.367879441	0.367879441	0.006737947	0.049787068	0.367879441	0.367879441	1.37096E-06	0.018315639	0.002478752	0.367879441	0.018315639	0.367879441	0.000553084	0.006737947	0.22313016	0.22313016	0.367879441	0.367879441	0.367879441	0.011108997	0.367879441	0.135335283	4.59906E-10	0.367879441	2.08797E-14	0.000335463	0.367879441	0.011108997	0.004086771	0.018315639	0.367879441	0.135335283	0.22313016	0.135335283	3.3057E-37	0.004086771	0.135335283	0
